       0       0   1   0     0     0     0    47   1.00000000482515935540384e-01  0.000e+00  8.875e-01  2.535e+01 -6.719e-01  1.393e+00      22     1     0   0    0    0 conv NULL NULL
       0       0   1   0     0     0     0    47   1.00000000486810153299544e-01  9.212e-01  1.289e+00  2.406e+01 -6.974e-01  1.441e+00     -11     3     1   0    0    0 eBrem NULL NULL
       0       0   1   0     0     0     0    47   1.00000000494873494960579e-01  2.620e+00  2.425e+00  2.165e+01 -9.215e-01  1.560e+00     -11     3     1   0    0    0 eBrem NULL NULL
       0       0   1   0     0     0     0    47   1.00000000496966959251388e-01  4.403e-01  6.282e-01  2.103e+01 -9.996e-01  1.636e+00     -11     3     1   0    0    0 eBrem NULL NULL
       0       0   1   0     0     0     0    47   1.00000000499242625018326e-01  6.693e-01  7.425e-01  2.037e+01 -1.045e+00  1.816e+00     -11     3     1   0    0    0 msc NULL NULL
       0       0   1   0     0     0     0    47   1.00000000499383151497668e-01  2.686e-02  4.221e-02  2.033e+01 -1.053e+00  1.830e+00     -11     3     1   0    0    0 Transportation NULL NULL
       0       0   1   0     0     0     0    46   1.00000000499383304153334e-01  0.000e+00  4.464e-05  2.033e+01 -1.053e+00  1.830e+00     -11     3     1   0    0    0 msc NULL NULL
       0       0   1   0     0     0     0    46   1.00000000500436073136434e-01  1.923e-01  3.291e-01  2.008e+01 -1.155e+00  2.004e+00     -11     3     1   0    0    0 msc NULL NULL
       0       0   1   0     0     0     0    46   1.00000000500730726327170e-01  3.944e-02  8.912e-02  2.003e+01 -1.222e+00  2.018e+00     -11     3     1   0    0    0 eBrem NULL NULL
       0       0   1   0     0     0     0    46   1.00000000501636654437476e-01  2.955e-01  2.832e-01  1.989e+01 -1.457e+00  2.079e+00     -11     3     1   0    0    0 msc NULL NULL
       0       0   1   0     0     0     0    46   1.00000000502501407151357e-01  1.484e-01  2.710e-01  1.979e+01 -1.692e+00  2.151e+00     -11     3     1   0    0    0 msc NULL NULL
       0       0   1   0     0     0     0    46   1.00000000503242397753567e-01  1.653e-01  2.310e-01  1.972e+01 -1.907e+00  2.140e+00     -11     3     1   0    0    0 msc NULL NULL
       0       0   1   0     0     0     0    46   1.00000000504154959446446e-01  1.891e-01  2.892e-01  1.967e+01 -2.174e+00  2.074e+00     -11     3     1   0    0    0 msc NULL NULL
       0       0   1   0     0     0     0    46   1.00000000505010663842675e-01  1.980e-01  2.712e-01  1.962e+01 -2.431e+00  2.032e+00     -11     3     1   0    0    0 msc NULL NULL
       0       0   1   0     0     0     0    46   1.00000000505874792056105e-01  1.539e-01  2.756e-01  1.952e+01 -2.663e+00  1.949e+00     -11     3     1   0    0    0 msc NULL NULL
       0       0   1   0     0     0     0    46   1.00000000506717812154278e-01  1.520e-01  2.696e-01  1.964e+01 -2.893e+00  1.915e+00     -11     3     1   0    0    0 msc NULL NULL
       0       0   1   0     0     0     0    46   1.00000000507532910143382e-01  1.811e-01  2.613e-01  1.969e+01 -3.062e+00  1.734e+00     -11     3     1   0    0    0 eBrem NULL NULL
       0       0   1   0     0     0     0    46   1.00000000508257400055889e-01  3.495e-01  2.369e-01  1.973e+01 -3.074e+00  1.511e+00     -11     3     1   0    0    0 msc NULL NULL
       0       0   1   0     0     0     0    46   1.00000000509057912490007e-01  1.871e-01  2.726e-01  1.976e+01 -3.162e+00  1.278e+00     -11     3     1   0    0    0 msc NULL NULL
       0       0   1   0     0     0     0    46   1.00000000509795294867388e-01  1.395e-01  2.524e-01  1.953e+01 -3.181e+00  1.237e+00     -11     3     1   0    0    0 msc NULL NULL
       0       0   1   0     0     0     0    46   1.00000000510545361542825e-01  1.435e-01  2.623e-01  1.931e+01 -3.105e+00  1.166e+00     -11     3     1   0    0    0 msc NULL NULL
       0       0   1   0     0     0     0    46   1.00000000511256487145673e-01  1.671e-01  2.513e-01  1.914e+01 -2.948e+00  1.149e+00     -11     3     1   0    0    0 msc NULL NULL
